timestamp,Rice,Wheat,Sugar,Potato,Onion,Tomato
30-08-2012,2094.87,1619.74,3704.08,1482.82,1025.74,2006.82
31-08-2012,2092.12,1625.89,3701.95,1472.38,1012.1,2001.85
01-09-2012,2098.893333,1638.926667,3701.763333,1494.03,1056.78,1980.106667
02-09-2012,2105.666667,1651.963333,3701.576667,1515.68,1101.46,1958.363333
03-09-2012,2112.44,1665.0,3701.39,1537.33,1146.14,1936.62
04-09-2012,2141.29,1726.67,3703.03,1580.71,1192.91,1918.76
05-09-2012,2124.65,1689.61,3708.86,1526.86,1139.28,1897.27
06-09-2012,2143.3,1740.5,3708.94,1517.33,1077.12,1707.26
07-09-2012,2111.23,1698.74,3730.45,1485.4,1098.84,1908.93
08-09-2012,2107.17,1695.013333,3724.373333,1489.7,1095.47,1902.25
09-09-2012,2103.11,1691.286667,3718.296667,1494.0,1092.1,1895.57
10-09-2012,2099.05,1687.56,3712.22,1498.3,1088.73,1888.89
11-09-2012,2085.73,1695.79,3734.15,1512.38,1119.32,1930.77
12-09-2012,2104.25,1711.3,3737.32,1513.87,1135.21,1902.53
13-09-2012,2089.75,1701.97,3734.23,1495.54,1119.13,1842.55
14-09-2012,2085.49,1713.79,3735.51,1503.72,1098.15,1879.18
15-09-2012,2117.476667,1729.033333,3732.743333,1509.893333,1100.153333,1818.76
16-09-2012,2149.463333,1744.276667,3729.976667,1516.066667,1102.156667,1758.34
17-09-2012,2181.45,1759.52,3727.21,1522.24,1104.16,1697.92
18-09-2012,2139.65,1738.39,3755.07,1511.47,1082.79,1744.93
19-09-2012,2129.38,1554.0,3797.92,1505.62,1251.58,2014.65
20-09-2012,2075.17,1704.07,3752.17,1545.97,1135.66,1752.04
21-09-2012,2054.56,1710.66,3736.53,1463.76,937.79,1643.79
22-09-2012,2058.34,1711.54,3735.583333,1469.216667,973.8966667,1661.31
23-09-2012,2062.12,1712.42,3734.636667,1474.673333,1010.003333,1678.83
24-09-2012,2065.9,1713.3,3733.69,1480.13,1046.11,1696.35
25-09-2012,2136.62,1760.58,3763.6,1525.32,1119.46,1670.79
26-09-2012,2146.44,1721.77,3753.64,1491.0,1077.6,1673.75
27-09-2012,2121.91,1714.48,3766.47,1467.53,1072.6,1697.38
28-09-2012,2132.39,1761.05,3759.18,1511.91,1071.43,1652.67
29-09-2012,2148.856667,1754.43,3761.586667,1494.843333,1052.85,1621.26
30-09-2012,2165.323333,1747.81,3763.993333,1477.776667,1034.27,1589.85
01-10-2012,2181.79,1741.19,3766.4,1460.71,1015.69,1558.44
02-10-2012,2169.99,1743.02,3773.01,1461.885,1042.78,1580.11
03-10-2012,2158.19,1744.85,3779.62,1463.06,1069.87,1601.78
04-10-2012,2168.98,1744.72,3763.23,1471.57,1074.98,1584.12
05-10-2012,2216.25,1750.21,3760.92,1482.83,1006.5,1543.34
06-10-2012,2195.313333,1745.88,3762.87,1480.973333,1026.883333,1520.826667
07-10-2012,2174.376667,1741.55,3764.82,1479.116667,1047.266667,1498.313333
08-10-2012,2153.44,1737.22,3766.77,1477.26,1067.65,1475.8
09-10-2012,2172.51,1776.03,3761.12,1511.87,1085.39,1573.75
10-10-2012,2176.23,1742.49,3769.91,1508.25,1098.35,1514.34
11-10-2012,2170.07,1713.84,3770.6,1454.95,1090.0,1528.05
12-10-2012,2124.16,1721.54,3762.52,1462.45,1111.55,1612.93
13-10-2012,2154.123333,1724.87,3761.52,1473.783333,1114.066667,1583.213333
14-10-2012,2184.086667,1728.2,3760.52,1485.116667,1116.583333,1553.496667
15-10-2012,2214.05,1731.53,3759.52,1496.45,1119.1,1523.78
16-10-2012,2231.55,1860.28,3732.94,1506.29,1028.33,1405.17
17-10-2012,2214.98,1752.87,3735.76,1446.89,1107.45,1500.0
18-10-2012,2152.58,1714.05,3745.17,1435.46,1134.38,1493.83
19-10-2012,2211.15,1725.92,3752.62,1450.54,1156.04,1488.98
20-10-2012,2227.11,1717.856667,3747.86,1479.016667,1187.276667,1486.513333
21-10-2012,2243.07,1709.793333,3743.1,1507.493333,1218.513333,1484.046667
22-10-2012,2259.03,1701.73,3738.34,1535.97,1249.75,1481.58
23-10-2012,2229.08,1671.68,3749.54,1358.38,1061.65,1450.18
24-10-2012,2235.15,1694.51,3748.26,1406.64,1149.8,1465.845
25-10-2012,2241.22,1717.34,3746.98,1454.9,1237.95,1481.51
26-10-2012,2178.66,1711.88,3746.84,1403.05,1149.34,1499.19
27-10-2012,2227.093333,1768.933333,3740.29,1453.06,1221.253333,1480.933333
28-10-2012,2275.526667,1825.986667,3733.74,1503.07,1293.166667,1462.676667
29-10-2012,2323.96,1883.04,3727.19,1553.08,1365.08,1444.42
30-10-2012,2177.79,1727.88,3750.42,1453.75,1295.19,1516.39
31-10-2012,2197.2,1752.24,3741.11,1476.67,1313.41,1461.21
01-11-2012,2159.3,1769.5,3739.19,1432.03,1392.3,1461.31
02-11-2012,2220.24,1780.81,3723.24,1459.14,1349.83,1269.09
03-11-2012,2222.803333,1766.846667,3730.103333,1461.266667,1372.733333,1300.82
04-11-2012,2225.366667,1752.883333,3736.966667,1463.393333,1395.636667,1332.55
05-11-2012,2227.93,1738.92,3743.83,1465.52,1418.54,1364.28
06-11-2012,2231.98,1743.9,3741.28,1455.72,1471.11,1452.62
07-11-2012,2232.09,1726.95,3757.0,1462.74,1491.48,1486.13
08-11-2012,2214.26,1760.6,3761.58,1457.58,1510.82,1522.62
09-11-2012,2223.31,1758.57,3753.41,1461.41,1505.83,1428.0
10-11-2012,2212.433333,1755.516667,3747.706667,1458.846667,1519.57,1441.37
11-11-2012,2201.556667,1752.463333,3742.003333,1456.283333,1533.31,1454.74
12-11-2012,2190.68,1749.41,3736.3,1453.72,1547.05,1468.11
13-11-2012,2294.405,1906.675,3755.585,1561.565,1746.145,1586.33
14-11-2012,2398.13,2063.94,3774.87,1669.41,1945.24,1704.55
15-11-2012,2281.68,1906.39,3764.0,1601.68,1741.52,1526.7
16-11-2012,2231.38,1794.03,3729.6,1458.14,1531.54,1378.35
17-11-2012,2198.913333,1769.423333,3729.496667,1458.44,1536.716667,1376.98
18-11-2012,2166.446667,1744.816667,3729.393333,1458.74,1541.893333,1375.61
19-11-2012,2133.98,1720.21,3729.29,1459.04,1547.07,1374.24
20-11-2012,2231.83,1774.95,3719.32,1503.58,1560.77,1427.33
21-11-2012,2237.98,1788.2,3726.83,1503.06,1562.68,1495.11
22-11-2012,2217.67,1797.08,3722.72,1514.83,1591.4,1583.73
23-11-2012,2236.66,1782.93,3705.23,1478.6,1522.74,1505.58
24-11-2012,2212.946667,1785.333333,3707.063333,1480.543333,1536.54,1515.53
25-11-2012,2189.233333,1787.736667,3708.896667,1482.486667,1550.34,1525.48
26-11-2012,2165.52,1790.14,3710.73,1484.43,1564.14,1535.43
27-11-2012,2167.35,1754.51,3709.52,1462.44,1552.04,1536.87
28-11-2012,2196.94,1771.53,3711.895,1470.12,1567.73,1535.19
29-11-2012,2226.53,1788.55,3714.27,1477.8,1583.42,1533.51
30-11-2012,2255.53,1816.16,3714.14,1464.95,1611.57,1475.9
01-12-2012,2259.796667,1811.2,3714.063333,1468.393333,1613.22,1475.006667
02-12-2012,2264.063333,1806.24,3713.986667,1471.836667,1614.87,1474.113333
03-12-2012,2268.33,1801.28,3713.91,1475.28,1616.52,1473.22
04-12-2012,2207.41,1791.45,3714.78,1463.94,1648.02,1565.79
05-12-2012,2231.31,1801.66,3706.85,1453.81,1637.4,1513.96
06-12-2012,2273.98,1835.56,3693.46,1436.2,1645.18,1527.4
07-12-2012,2228.66,1782.84,3695.72,1414.06,1628.51,1545.58
08-12-2012,2205.44,1782.626667,3690.096667,1399.196667,1645.963333,1527.523333
09-12-2012,2182.22,1782.413333,3684.473333,1384.333333,1663.416667,1509.466667
10-12-2012,2159.0,1782.2,3678.85,1369.47,1680.87,1491.41
11-12-2012,2156.62,1790.88,3676.2,1322.56,1664.61,1395.84
12-12-2012,2222.7,1798.95,3659.64,1322.34,1657.51,1382.55
13-12-2012,2167.0,1795.2,3661.87,1292.22,1672.36,1388.07
14-12-2012,2231.38,1824.71,3668.6,1334.62,1716.87,1432.78
15-12-2012,2210.966667,1820.003333,3668.826667,1331.67,1724.906667,1394.96
16-12-2012,2190.553333,1815.296667,3669.053333,1328.72,1732.943333,1357.14
17-12-2012,2170.14,1810.59,3669.28,1325.77,1740.98,1319.32
18-12-2012,2265.77,1911.45,3658.35,1351.8,1656.5,1303.68
19-12-2012,2135.22,1886.23,3658.41,1268.38,1531.16,1171.83
20-12-2012,2228.2,1838.57,3677.85,1216.09,1609.79,1315.44
21-12-2012,2258.25,1845.17,3668.94,1297.38,1765.45,1294.22
22-12-2012,2233.443333,1832.91,3664.636667,1261.043333,1749.69,1230.983333
23-12-2012,2208.636667,1820.65,3660.333333,1224.706667,1733.93,1167.746667
24-12-2012,2183.83,1808.39,3656.03,1188.37,1718.17,1104.51
25-12-2012,2202.545,1825.91,3645.835,1208.59,1707.99,1134.525
26-12-2012,2221.26,1843.43,3635.64,1228.81,1697.81,1164.54
27-12-2012,2280.67,1863.79,3638.09,1205.55,1701.0,1156.29
28-12-2012,2246.84,1849.21,3618.48,1224.73,1696.14,1107.74
29-12-2012,2240.78,1847.796667,3613.173333,1226.85,1698.923333,1105.026667
30-12-2012,2234.72,1846.383333,3607.866667,1228.97,1701.706667,1102.313333
31-12-2012,2228.66,1844.97,3602.56,1231.09,1704.49,1099.6
01-01-2013,2207.8,1832.67,3654.2,1221.23,1746.65,1169.61
02-01-2013,2241.81,1838.33,3605.23,1251.65,1717.74,1139.83
03-01-2013,2276.5,1868.42,3583.1,1234.24,1698.41,1153.03
04-01-2013,2256.02,1821.0,3605.11,1246.28,1718.07,1145.64
05-01-2013,2238.043333,1812.373333,3596.993333,1219.223333,1706.53,1139.42
06-01-2013,2220.066667,1803.746667,3588.876667,1192.166667,1694.99,1133.2
07-01-2013,2202.09,1795.12,3580.76,1165.11,1683.45,1126.98
08-01-2013,2259.74,1829.38,3596.7,1218.62,1708.98,1135.02
09-01-2013,2199.26,1776.56,3577.44,1093.16,1532.58,1069.2
10-01-2013,2211.48,1756.21,3588.44,1116.24,1538.14,1099.4
11-01-2013,2168.88,1792.46,3567.32,1089.6,1545.0,1095.5
12-01-2013,2168.433333,1748.07,3564.023333,1054.386667,1540.216667,1107.26
13-01-2013,2167.986667,1703.68,3560.726667,1019.173333,1535.433333,1119.02
14-01-2013,2167.54,1659.29,3557.43,983.96,1530.65,1130.78
15-01-2013,2161.55,1716.89,3591.09,1085.25,1724.72,1166.66
16-01-2013,2233.89,1752.76,3597.24,1125.03,1717.76,1168.14
17-01-2013,2198.63,1760.03,3557.93,1099.09,1679.53,1158.4
18-01-2013,2284.91,1933.14,3545.03,1307.88,1791.36,1150.67
19-01-2013,2303.726667,1902.643333,3550.266667,1286.146667,1792.436667,1164.336667
20-01-2013,2322.543333,1872.146667,3555.503333,1264.413333,1793.513333,1178.003333
21-01-2013,2341.36,1841.65,3560.74,1242.68,1794.59,1191.67
22-01-2013,2219.74,1815.29,3543.37,1174.44,1785.62,1208.89
23-01-2013,2290.43,1818.14,3554.05,1193.78,1805.66,1123.36
24-01-2013,2208.2,1801.55,3537.28,1141.62,1694.75,1163.13
25-01-2013,2229.0125,1829.01,3537.935,1164.32,1765.76,1184.085
26-01-2013,2249.825,1856.47,3538.59,1187.02,1836.77,1205.04
27-01-2013,2270.6375,1883.93,3539.245,1209.72,1907.78,1225.995
28-01-2013,2291.45,1911.39,3539.9,1232.42,1978.79,1246.95
29-01-2013,2288.825,1867.945,3533.225,1213.915,1942.825,1207.175
30-01-2013,2286.2,1824.5,3526.55,1195.41,1906.86,1167.4
31-01-2013,2304.85,1793.23,3552.89,1162.78,1939.77,1220.24
01-02-2013,2319.84,1854.32,3545.3,1217.63,2056.0,1237.08
02-02-2013,2285.553333,1837.88,3542.88,1188.333333,2092.81,1228.57
03-02-2013,2251.266667,1821.44,3540.46,1159.036667,2129.62,1220.06
04-02-2013,2216.98,1805.0,3538.04,1129.74,2166.43,1211.55
05-02-2013,2295.83,1836.84,3536.3,1157.89,2157.22,1193.95
06-02-2013,2298.65,1846.54,3527.98,1147.02,2200.56,1183.63
07-02-2013,2287.78,1847.37,3526.11,1167.02,2247.89,1215.88
08-02-2013,2278.92,1827.88,3532.89,1120.32,2238.94,1207.8
09-02-2013,2279.376667,1824.533333,3534.17,1129.383333,2248.936667,1199.13
10-02-2013,2279.833333,1821.186667,3535.45,1138.446667,2258.933333,1190.46
11-02-2013,2280.29,1817.84,3536.73,1147.51,2268.93,1181.79
12-02-2013,2299.75,1844.62,3541.55,1103.36,2253.98,1142.93
13-02-2013,2304.7,1856.45,3521.85,1129.32,2206.8,1094.09
14-02-2013,2330.87,1836.92,3520.4,1151.59,2223.78,1109.43
15-02-2013,2373.62,1932.59,3547.47,1289.31,2173.65,1184.34
16-02-2013,2343.633333,1892.673333,3539.39,1227.973333,2150.673333,1156.973333
17-02-2013,2313.646667,1852.756667,3531.31,1166.636667,2127.696667,1129.606667
18-02-2013,2283.66,1812.84,3523.23,1105.3,2104.72,1102.24
19-02-2013,2327.41,1830.59,3511.61,1139.5,2130.3,1040.15
20-02-2013,2316.45,1854.21,3496.43,1142.57,2076.38,1036.15
21-02-2013,2264.8,1782.3,3503.52,1053.7,1922.86,1007.83
22-02-2013,2338.86,1856.39,3511.63,1179.14,2102.88,1052.82
23-02-2013,2297.896667,1883.49,3511.936667,1175.163333,2078.826667,1066.683333
24-02-2013,2256.933333,1910.59,3512.243333,1171.186667,2054.773333,1080.546667
25-02-2013,2215.97,1937.69,3512.55,1167.21,2030.72,1094.41
26-02-2013,2232.22,1793.64,3487.56,1039.12,1797.15,1017.64
27-02-2013,2312.47,1889.31,3510.73,1124.18,1937.68,1067.39
28-02-2013,2333.21,1863.21,3499.51,1086.19,1912.41,999.42
01-03-2013,2323.57,1880.81,3493.23,1093.25,1901.32,1069.76
02-03-2013,2295.04,1848.04,3495.456667,1064.69,1873.103333,1064.786667
03-03-2013,2266.51,1815.27,3497.683333,1036.13,1844.886667,1059.813333
04-03-2013,2237.98,1782.5,3499.91,1007.57,1816.67,1054.84
05-03-2013,2284.93,1834.86,3517.05,1103.45,1852.85,1089.62
06-03-2013,2226.52,1825.56,3490.14,1039.5,1793.75,1011.28
07-03-2013,2330.4,1907.21,3492.88,1112.1,1798.49,1030.47
08-03-2013,2254.0,1866.22,3478.64,1084.67,1759.84,1031.71
09-03-2013,2250.48,1867.706667,3477.803333,1078.573333,1748.006667,1040.386667
10-03-2013,2246.96,1869.193333,3476.966667,1072.476667,1736.173333,1049.063333
11-03-2013,2243.44,1870.68,3476.13,1066.38,1724.34,1057.74
12-03-2013,2241.25,1844.92,3473.77,1053.92,1730.77,1143.51
13-03-2013,2268.1,1832.0,3479.6,1012.92,1718.15,1118.51
14-03-2013,2241.17,1862.42,3467.17,1054.43,1746.37,1120.84
15-03-2013,2328.0,1872.36,3470.28,1089.2,1733.13,1132.74
16-03-2013,2319.666667,1890.25,3475.543333,1084.86,1737.926667,1117.526667
17-03-2013,2311.333333,1908.14,3480.806667,1080.52,1742.723333,1102.313333
18-03-2013,2303.0,1926.03,3486.07,1076.18,1747.52,1087.1
19-03-2013,2245.1,1859.54,3456.98,1054.4,1726.51,1086.6
20-03-2013,2324.79,1867.23,3470.21,1055.15,1663.07,1039.47
21-03-2013,2213.19,1823.42,3443.55,1027.74,1666.94,1042.42
22-03-2013,2292.44,1887.41,3437.39,1071.76,1689.78,1041.05
23-03-2013,2272.796667,1871.58,3439.06,1062.556667,1674.823333,1071.07
24-03-2013,2253.153333,1855.75,3440.73,1053.353333,1659.866667,1101.09
25-03-2013,2233.51,1839.92,3442.4,1044.15,1644.91,1131.11
26-03-2013,2288.61,1911.9,3436.39,1109.03,1656.08,1100.46
27-03-2013,2289.47,1887.4,3443.61,1076.57,1590.425,1100.11
28-03-2013,2290.33,1862.9,3450.83,1044.11,1524.77,1099.76
29-03-2013,2285.4075,1856.0375,3443.4675,1041.2125,1556.5475,1098.02
30-03-2013,2280.485,1849.175,3436.105,1038.315,1588.325,1096.28
31-03-2013,2275.5625,1842.3125,3428.7425,1035.4175,1620.1025,1094.54
01-04-2013,2270.64,1835.45,3421.38,1032.52,1651.88,1092.8
02-04-2013,2218.74,1824.8,3426.26,1044.32,1634.27,1084.57
03-04-2013,2272.14,1906.03,3418.07,1098.29,1695.61,1054.8
04-04-2013,2256.41,1869.41,3431.49,1068.94,1633.02,1046.69
05-04-2013,2353.51,1837.0,3414.87,1033.08,1652.18,1019.06
06-04-2013,2305.283333,1839.553333,3419.76,1043.566667,1638.396667,1048.706667
07-04-2013,2257.056667,1842.106667,3424.65,1054.053333,1624.613333,1078.353333
08-04-2013,2208.83,1844.66,3429.54,1064.54,1610.83,1108.0
09-04-2013,2309.16,1849.3,3415.38,1060.16,1579.88,1058.98
10-04-2013,2265.72,1846.83,3415.62,1052.29,1578.56,1046.83
11-04-2013,2235.38,1772.22,3441.54,1040.12,1710.0,1174.5
12-04-2013,2294.12,1820.0,3404.02,1031.36,1457.44,1017.0
13-04-2013,2279.113333,1830.37,3404.963333,1061.34,1488.376667,1028.11
14-04-2013,2264.106667,1840.74,3405.906667,1091.32,1519.313333,1039.22
15-04-2013,2249.1,1851.11,3406.85,1121.3,1550.25,1050.33
16-04-2013,2270.33,1805.83,3444.16,1083.07,1584.49,1111.78
17-04-2013,2274.67,1840.75,3440.94,1117.5,1572.51,1090.91
18-04-2013,2284.0,1829.74,3457.24,1134.13,1628.67,1151.38
19-04-2013,2295.6275,1834.0825,3451.25,1133.0175,1614.6225,1168.9775
20-04-2013,2307.255,1838.425,3445.26,1131.905,1600.575,1186.575
21-04-2013,2318.8825,1842.7675,3439.27,1130.7925,1586.5275,1204.1725
22-04-2013,2330.51,1847.11,3433.28,1129.68,1572.48,1221.77
23-04-2013,2383.45,2019.58,3425.97,1187.0,1603.19,1245.1
24-04-2013,2306.335,1935.025,3424.005,1175.955,1587.13,1256.4
25-04-2013,2229.22,1850.47,3422.04,1164.91,1571.07,1267.7
26-04-2013,2303.96,1843.51,3429.0,1176.14,1593.19,1279.47
27-04-2013,2304.156667,1837.523333,3428.723333,1178.15,1575.673333,1274.483333
28-04-2013,2304.353333,1831.536667,3428.446667,1180.16,1558.156667,1269.496667
29-04-2013,2304.55,1825.55,3428.17,1182.17,1540.64,1264.51
30-04-2013,2331.36,1838.55,3418.91,1203.1,1522.55,1298.0
01-05-2013,2162.16,1673.78,3479.84,1140.26,1466.6,1214.19
02-05-2013,2258.58,1814.55,3425.6,1188.98,1557.82,1367.61
03-05-2013,2231.2,1827.42,3407.11,1182.93,1533.78,1356.74
04-05-2013,2249.326667,1825.776667,3409.373333,1189.96,1518.04,1387.103333
05-05-2013,2267.453333,1824.133333,3411.636667,1196.99,1502.3,1417.466667
06-05-2013,2285.58,1822.49,3413.9,1204.02,1486.56,1447.83
07-05-2013,2303.57,1826.0,3421.41,1209.61,1530.69,1425.07
08-05-2013,2196.32,1817.33,3405.34,1193.22,1502.8,1492.2
09-05-2013,2336.26,1878.94,3412.53,1248.07,1526.19,1594.58
10-05-2013,2326.23,1843.13,3417.21,1224.83,1501.3,1564.39
11-05-2013,2330.76,1846.886667,3418.913333,1233.7,1529.006667,1545.97
12-05-2013,2335.29,1850.643333,3420.616667,1242.57,1556.713333,1527.55
13-05-2013,2339.82,1854.4,3422.32,1251.44,1584.42,1509.13
14-05-2013,2335.46,1795.58,3410.05,1214.9,1493.83,1575.34
15-05-2013,2293.02,1778.16,3421.27,1204.41,1500.18,1569.56
16-05-2013,2274.51,1784.5,3409.58,1175.37,1525.64,1711.24
17-05-2013,2433.44,1859.91,3412.74,1264.9,1582.74,1717.46
18-05-2013,2397.033333,1853.426667,3414.14,1262.763333,1559.696667,1748.563333
19-05-2013,2360.626667,1846.943333,3415.54,1260.626667,1536.653333,1779.666667
20-05-2013,2324.22,1840.46,3416.94,1258.49,1513.61,1810.77
21-05-2013,2313.57,1798.1,3396.3,1222.53,1449.48,1742.51
22-05-2013,2260.09,1844.5,3412.31,1241.91,1486.61,1867.62
23-05-2013,2283.31,1800.54,3405.98,1225.78,1455.02,1810.43
24-05-2013,2418.05,1906.91,3401.96,1271.2,1476.84,1868.36
25-05-2013,2392.73,1894.006667,3402.58,1273.103333,1474.036667,1930.07
26-05-2013,2367.41,1881.103333,3403.2,1275.006667,1471.233333,1991.78
27-05-2013,2342.09,1868.2,3403.82,1276.91,1468.43,2053.49
28-05-2013,2281.79,1811.14,3413.51,1224.98,1386.59,1976.14
29-05-2013,2300.08,1815.69,3408.27,1225.43,1486.52,2028.07
30-05-2013,2303.3,1809.25,3408.3,1232.42,1493.43,2053.0
31-05-2013,2333.3,1838.0,3420.74,1285.42,1539.61,2133.07
01-06-2013,2344.14,1837.973333,3413.57,1283.313333,1554.19,2173.83
02-06-2013,2354.98,1837.946667,3406.4,1281.206667,1568.77,2214.59
03-06-2013,2365.82,1837.92,3399.23,1279.1,1583.35,2255.35
04-06-2013,2344.69,1836.02,3417.82,1302.94,1614.5,2322.43
05-06-2013,2361.27,1832.55,3414.57,1306.55,1633.32,2352.88
06-06-2013,2334.57,1868.61,3422.4,1326.15,1696.39,2450.84
07-06-2013,2362.5,1894.77,3417.57,1336.68,1700.95,2537.81
08-06-2013,2344.896667,1869.053333,3413.4,1316.636667,1695.043333,2460.313333
09-06-2013,2327.293333,1843.336667,3409.23,1296.593333,1689.136667,2382.816667
10-06-2013,2309.69,1817.62,3405.06,1276.55,1683.23,2305.32
11-06-2013,2333.95,1886.11,3418.88,1336.07,1771.98,2618.29
12-06-2013,2296.77,1820.38,3407.51,1266.58,1722.83,2437.22
13-06-2013,2337.65,1867.95,3398.37,1287.47,1664.85,2479.55
14-06-2013,2388.33,1851.54,3409.73,1355.58,1774.73,2389.26
15-06-2013,2360.146667,1847.856667,3404.573333,1331.573333,1800.586667,2403.75
16-06-2013,2331.963333,1844.173333,3399.416667,1307.566667,1826.443333,2418.24
17-06-2013,2303.78,1840.49,3394.26,1283.56,1852.3,2432.73
18-06-2013,2403.1,1885.75,3415.26,1310.32,1888.33,2549.64
19-06-2013,2386.02,1921.67,3415.94,1360.81,1943.91,2640.25
20-06-2013,2379.15,1881.75,3391.94,1331.52,1967.88,2608.33
21-06-2013,2303.98,1891.35,3387.36,1298.18,2007.58,2629.37
22-06-2013,2325.986667,1886.43,3390.586667,1301.273333,1998.706667,2696.876667
23-06-2013,2347.993333,1881.51,3393.813333,1304.366667,1989.833333,2764.383333
24-06-2013,2370.0,1876.59,3397.04,1307.46,1980.96,2831.89
25-06-2013,2390.11,1913.24,3391.07,1347.51,2054.02,2849.82
26-06-2013,2331.86,1906.67,3375.84,1318.14,1975.93,2743.02
27-06-2013,2363.15,1882.56,3372.17,1310.43,1943.96,2872.28
28-06-2013,2334.37,1886.67,3375.6,1302.77,1966.87,2773.51
29-06-2013,2340.296667,1877.61,3379.45,1313.66,1985.006667,2845.23
30-06-2013,2346.223333,1868.55,3383.3,1324.55,2003.143333,2916.95
01-07-2013,2352.15,1859.49,3387.15,1335.44,2021.28,2988.67
02-07-2013,2344.81,1796.25,3398.02,1307.83,2055.73,2960.78
03-07-2013,2351.09,1823.0,3397.34,1327.57,2103.17,3100.53
04-07-2013,2354.1,1847.78,3391.47,1347.06,2129.4,3215.98
05-07-2013,2361.33,1835.15,3383.59,1347.27,2147.94,3249.43
06-07-2013,2358.786667,1834.5,3385.673333,1349.586667,2178.6,3343.256667
07-07-2013,2356.243333,1833.85,3387.756667,1351.903333,2209.26,3437.083333
08-07-2013,2353.7,1833.2,3389.84,1354.22,2239.92,3530.91
09-07-2013,2391.86,1837.78,3380.78,1392.27,2314.29,3765.35
10-07-2013,2328.83,1820.58,3403.17,1359.67,2064.62,3421.87
11-07-2013,2324.49,1873.62,3400.27,1408.98,2368.79,3718.57
12-07-2013,2323.49,1815.86,3387.84,1339.09,2175.83,3702.83
13-07-2013,2344.63,1847.713333,3387.916667,1352.586667,2270.296667,3665.226667
14-07-2013,2365.77,1879.566667,3387.993333,1366.083333,2364.763333,3627.623333
15-07-2013,2386.91,1911.42,3388.07,1379.58,2459.23,3590.02
16-07-2013,2372.91,1893.0,3382.62,1413.8,2527.02,3583.05
17-07-2013,2392.31,1871.52,3381.83,1393.52,2516.87,3504.26
18-07-2013,2322.41,1879.26,3383.76,1394.87,2606.63,3570.56
19-07-2013,2386.69,1910.03,3390.47,1406.33,2680.42,3459.96
20-07-2013,2375.933333,1887.02,3387.633333,1409.54,2664.13,3404.036667
21-07-2013,2365.176667,1864.01,3384.796667,1412.75,2647.84,3348.113333
22-07-2013,2354.42,1841.0,3381.96,1415.96,2631.55,3292.19
23-07-2013,2388.96,1890.79,3373.68,1419.85,2632.17,3178.59
24-07-2013,2356.22,1852.22,3379.66,1414.3,2629.14,3027.77
25-07-2013,2361.54,1889.32,3378.33,1354.09,2609.84,2995.36
26-07-2013,2379.62,1865.95,3376.96,1389.06,2600.88,3066.5
27-07-2013,2371.046667,1869.616667,3379.033333,1393.393333,2632.136667,3029.9
28-07-2013,2362.473333,1873.283333,3381.106667,1397.726667,2663.393333,2993.3
29-07-2013,2353.9,1876.95,3383.18,1402.06,2694.65,2956.7
30-07-2013,2361.22,1856.12,3379.12,1404.02,2661.08,2715.66
31-07-2013,2364.02,1869.52,3381.72,1401.92,2689.65,2822.83
01-08-2013,2410.77,1868.4,3390.94,1416.91,2747.46,2802.66
02-08-2013,2388.6,1947.91,3360.71,1428.36,2702.07,2625.52
03-08-2013,2381.84,1925.463333,3372.283333,1431.163333,2747.213333,2610.823333
04-08-2013,2375.08,1903.016667,3383.856667,1433.966667,2792.356667,2596.126667
05-08-2013,2368.32,1880.57,3395.43,1436.77,2837.5,2581.43
06-08-2013,2260.35,1838.06,3387.79,1321.12,2855.76,2534.9
07-08-2013,2343.51,1889.89,3369.83,1430.91,3028.74,2577.75
08-08-2013,2278.3,1851.35,3379.09,1328.48,3015.44,2544.41
09-08-2013,2307.63,1884.9625,3375.1625,1350.815,3195.24,2493.7225
10-08-2013,2336.96,1918.575,3371.235,1373.15,3375.04,2443.035
11-08-2013,2366.29,1952.1875,3367.3075,1395.485,3554.84,2392.3475
12-08-2013,2395.62,1985.8,3363.38,1417.82,3734.64,2341.66
13-08-2013,2354.05,1882.3,3381.33,1433.7,3857.07,2564.84
14-08-2013,2351.41,1896.41,3369.76,1418.41,4156.7,2648.72
15-08-2013,2363.365,1848.43,3378.83,1417.56,4308.825,2704.655
16-08-2013,2375.32,1800.45,3387.9,1416.71,4460.95,2760.59
17-08-2013,2357.456667,1811.92,3385.39,1424.616667,4447.84,2686.68
18-08-2013,2339.593333,1823.39,3382.88,1432.523333,4434.73,2612.77
19-08-2013,2321.73,1834.86,3380.37,1440.43,4421.62,2538.86
20-08-2013,2446.87,1943.91,3391.85,1413.08,4582.71,2609.73
21-08-2013,2546.53,2001.25,3366.41,1439.58,4503.71,2477.36
22-08-2013,2371.9,1841.06,3382.95,1344.84,4399.52,2625.32
23-08-2013,2449.9,1862.62,3381.92,1431.27,4485.96,2566.23
24-08-2013,2419.05,1842.246667,3380.153333,1414.59,4468.27,2543.693333
25-08-2013,2388.2,1821.873333,3378.386667,1397.91,4450.58,2521.156667
26-08-2013,2357.35,1801.5,3376.62,1381.23,4432.89,2498.62
27-08-2013,2411.35,1858.77,3370.16,1446.0,4474.07,2432.88
28-08-2013,2410.85,1840.12,3375.045,1429.315,4449.715,2470.685
29-08-2013,2410.35,1821.47,3379.93,1412.63,4425.36,2508.49
30-08-2013,2403.07,1852.78,3378.13,1424.73,4438.52,2423.26
