,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,timestamp
3954,2961.29,2509.91,2576.36,5946.2,7988.23,7522.2,7931.62,5760.46,3659.72,4257.96,12486.46,10290.02,7399.64,8679.2,9661.54,7244.23,4049.62,18888.17,1302.37,1718.42,3813.31,3406.97,30-10-2019
3955,3021.98,2528.84,2625.65,5977,8021.21,7669.95,7959.81,5810.62,3680.63,4203.15,12602.19,10335.46,7423.59,8719.67,9673.7,7187.51,4061.65,19228.52,1309.62,1739.17,3846.38,3444.53,31-10-2019
3956,2936.84,2450.71,2570.5,5967.67,7955.75,7568.58,7919.27,5778.66,3667.15,4208.1,12504.92,10254.54,7388.41,8721.82,9632.25,7151.25,4060.3,19100.56,1309.42,1713.9,3979.23,3456.9,01-11-2019
3957,2992.57,2552.05,2621.38,5944.07,7954.93,7564.44,7889.7,5752.63,3620.42,4159.54,12428.85,10331.75,7366.15,8586.02,9324.41,7198.54,4012.63,18840.1,1266.7,1791.67,4092.31,3349.78,02-11-2019
3958,2883.19,2417.59,2597.86,5880.52,7844.72,7440,7717.86,5607.25,3584.26,4203.18,12415.41,9975.47,7190.41,8556.58,9309.25,7126.22,3938.33,18978.16,1290.91,1709.02,4028.88,3325.55,03-11-2019
3959,2985.72,2469.16,2591.62,6011.2,8010.54,7654.2,7987.02,5761.42,3662.51,4227.01,12518.67,10210.19,7370.01,8753.76,9650.25,7250.12,4063.57,19728.74,1289.93,1752.39,4385.48,3488.47,04-11-2019
3960,2978.27,2507.11,2601.52,6014.71,8053.92,7785.77,8002.39,5778.45,3660.81,4222.37,12408.41,10221.32,7395.72,8745.97,9499.68,7255.51,4079.79,19569.38,1283.1,1802.12,4599.21,3433.1,05-11-2019
3961,2992.87,2489.88,2601.19,6056.24,8057.49,7852.06,8024.55,5806.28,3670.04,4197.22,12509.37,10308.05,7391.69,8755.99,9627.99,7242.57,4086.42,19486.56,1284.37,1805.39,4790.02,3479.13,06-11-2019
3962,2972.28,2516.95,2609.7,6069.91,8081.13,8061.53,8082.65,5833.89,3673.82,4199.12,12455.66,10289.08,7404.17,8784.49,9628.8,7263.36,4098.66,19476.03,1286.38,1795.09,4913.01,3444.89,07-11-2019
3963,2997.55,2512.87,2610.33,6085.05,8098.42,8222.16,8103.34,5872.19,3669.94,4226.44,12471.68,10325.31,7470.58,8742.04,9665.64,7280.26,4104.02,19503.03,1275.42,1776.9,4937.22,3375.29,08-11-2019
3964,2960.47,2370.55,2539.89,5980.57,8001.58,8172.07,7959.3,5747.29,3625.6,4151.42,12589.79,10264.6,7397.84,8699.41,9604.19,7237.78,3927.61,18934.94,1302.28,1692.86,4835.07,3322.21,09-11-2019
3965,3043.7,2466.6,2610.48,6051.51,7952.58,8326.98,7948.6,5820.75,3619.38,4141.91,12557.86,10427.54,7385.57,8578.29,9358.57,7200.02,4059.87,19059.41,1312.89,1803.55,4848.15,3307.36,10-11-2019
3966,3037.81,2483.34,2587.82,6055.18,8146.45,8411.68,8160.62,5895.2,3658.63,4157.1,12475.19,10328.6,7419.96,8729.2,9479.59,7240.94,4104.05,19260.84,1313.99,1786.06,5007.84,3275.35,11-11-2019
3967,3182.47,2596.13,2691.11,6069.22,8244.14,8768.75,8261.86,5970.14,3649.68,4121.4,12703.29,10601.41,7464.79,8706.26,9470.06,7325.84,4121.73,19446.79,1283.74,1917.17,5113.78,3301.16,12-11-2019
3968,3005.5,2500.01,2602.88,6072.41,8175.53,8556.31,8211.44,5911.38,3667.02,4162.61,12525.96,10361.01,7459.88,8760.01,9618.87,7344.81,4113.44,18866.67,1280.32,1784.23,5136.26,3282.43,13-11-2019
3969,3016.09,2527.34,2617.84,6075.89,8170.82,8584.81,8235.83,5903.08,3663.26,4190.44,12435.86,10359.77,7465.76,8761.85,9555.97,7360.32,4128.95,19248.18,1272.9,1740.78,5101.36,3242.41,14-11-2019
3970,2986.4,2524.77,2600.11,6065.54,8193.72,8547.5,8241.77,5917.42,3651.22,4230.85,12451.6,10244.56,7485.54,8774.39,9642.89,7378.62,4147.91,18930.1,1311.61,1818.06,5294.44,3181.96,15-11-2019
3971,2942.22,2492.46,2586.11,5971.39,8174.62,8540.47,8177.43,5835.73,3629.88,4157.32,12472.29,10265.99,7452.36,8706.16,9547.72,7422.75,3982.15,18628.7,1278.63,1733.84,5124.05,3015.66,16-11-2019
3972,2900.78,2436.15,2567.75,6020.78,8030.62,8304.26,8008.65,5731.82,3590.49,4103.81,12401.42,10313.57,7294.31,8623.25,9320.84,7340.28,3992.84,19116.3,1295.51,1687.45,4898.8,2866.78,17-11-2019
3973,3009.05,2519.01,2614.59,6085.44,8178.79,8573.4,8245.16,5923.67,3658.26,4184.65,12431.63,10275.59,7463.18,8701.89,9546.12,7361.69,4119.14,19228.11,1273.47,1746.19,5090.01,3066.94,18-11-2019
3974,3003.72,2495.68,2601.47,6122.07,8178.36,8694.51,8270.64,5890.97,3649.46,4155.25,12500.95,10357.27,7479.73,8660.78,9591.24,7337.38,4090.45,19076.48,1284.78,1765.96,5116.13,3005.76,19-11-2019
3975,3030.47,2526.15,2641.66,6127.6,8276.42,8678.65,8320.01,5905.09,3664.01,4233.55,12556.28,10427.38,7531.77,8771.99,9687.18,7528.38,4132.25,19627.27,1297.72,1803.85,5218.21,3041.02,20-11-2019
3976,3022.43,2488.3,2637.55,6128.18,8229.05,8718.81,8290.84,5903.01,3661.93,4196.39,12495.24,10369.5,7510.77,8725.88,9576.61,7495.01,4059.62,19225.32,1278.93,1807.7,5323.19,2960.03,21-11-2019
3977,3001.62,2524.32,2644.41,6112.1,8258.03,8770.2,8314.38,5885.67,3659.8,4235.58,12501.6,10414,7541.15,8746.93,9633.22,7521.28,4035.79,19237.85,1296.07,1798.59,5454.53,2912.26,22-11-2019
3978,2971.78,2466.19,2592.56,6029.4,8270.45,8753.37,8274.84,5791.15,3627.9,4179.37,12654.15,10455.55,7579.7,8773.1,9550.04,7504.93,3966.1,18926.24,1303.73,1771.7,5485.31,2717.41,23-11-2019
3979,2968.7,2469.09,2630.48,5954.5,8097.39,8533.89,8118.07,5767.92,3587.35,4209.29,12488.67,10283.48,7338.72,8605.71,9359.29,7468.24,3997.33,19273.59,1285.24,1731.04,5354.8,2708.15,24-11-2019
3980,3001.4,2483.06,2629.67,6027.12,8224.21,8742.16,8255.06,5876.47,3637.27,4140.99,12523.37,10350.38,7541.6,8751.68,9641.02,7534.8,4018.17,18947.77,1278.33,1749.98,5796.64,2874.88,25-11-2019
3981,3043.24,2505.18,2640.19,6110.94,8228.79,8761.68,8310.97,5906.48,3663.48,4201.05,12480.71,10383.43,7587.52,8729.99,9670.72,7561.86,4098.57,19355.99,1276.63,1775.25,6174.54,2903.51,26-11-2019
3982,3024.61,2476.44,2636.29,6102.74,8247.16,8789.05,8338.88,5918.95,3663.2,4182.67,12500.2,10429.58,7509.92,8721.68,9606.3,7548.98,4105.29,19317.64,1280.81,1795.4,6430.22,2833.94,27-11-2019
3983,3050.03,2503.43,2656.16,6107.26,8254.14,8792.15,8353.23,5911.3,3669.77,4202.58,12606.74,10425.71,7452.18,8744.1,9749.24,7548.5,4110.41,19814.84,1311.36,1806.27,6451.23,2857.22,28-11-2019
3984,3025.55,2556.64,2637.07,6114.75,8246.13,8793,8366.99,5890.48,3670.49,4240.31,12525.78,10421.61,7601.58,8766.59,9717.51,7599.98,4117.99,19684.15,1293.23,1805.29,6527.06,2790.3,29-11-2019
3985,3081.53,2554.08,2666.14,6091.21,8263.56,8916.35,8316.89,5797.38,3633.99,4151.92,12595.53,10459.91,7552.98,8629.82,9542.95,7598.82,4108.89,19713.29,1275.09,1845,6741.65,2652.65,30-11-2019
3986,2937.68,2505.81,2570.11,6014.16,8116.23,8500.54,8133.5,5735.45,3592.09,4206.69,12503.64,10337.12,7352.11,8579.41,9380.17,7528.46,3985.82,18886.12,1316.13,1728.73,6463.11,2501.49,01-12-2019
3987,3027.3,2496.31,2624.22,6089.88,8222.34,8838.97,8378.26,5911.42,3656.03,4196.99,12594.44,10422.09,7582.79,8720.67,9612.26,7592.1,4106.2,19169.65,1296.36,1806.08,6866.13,2607.18,02-12-2019
3988,3045.06,2506.89,2630.61,6094.61,8222.68,8818.29,8326.2,5903.94,3659.47,4209.91,12577.37,10424.08,7618.31,8760.87,9757.37,7617.07,4088.28,19386.93,1297.53,1835.16,7222.72,2659.54,03-12-2019
3989,3012.81,2507.29,2637.31,6077.22,8208.95,8812.12,8349.4,5879.48,3663.01,4230.04,12470.37,10343.96,7574.85,8715.81,9706.84,7615.62,4103.15,19475.42,1302.19,1873.99,7833.79,2697.1,04-12-2019
3990,2989.48,2525.15,2627.48,6055.62,8196.12,8852.55,8327.85,5855.39,3656.95,4238.65,12500.9,10365.46,7560.51,8820.86,9814.88,7614.97,4051.12,19184.85,1323.91,1878.29,8359.66,2596.94,05-12-2019
3991,2985.26,2485.68,2622.07,6083.03,8222.77,8920.92,8399.05,5883.84,3661.86,4261.35,12533.79,10409.8,7577.76,8721.83,9725.36,7547.76,4052.87,19271.94,1335.45,1929.33,8898.65,2540.65,06-12-2019
3992,2991.91,2525.36,2627.06,6012.58,8210.87,8947.94,8325.32,5847.45,3632.57,4180.63,12632.15,10438.9,7634.88,8680.14,9616.58,7597.11,3998,19034.39,1277.61,1890.31,8954.8,2385.93,07-12-2019
3993,2967.41,2471.75,2587.17,5979.48,8039.81,8593.62,8163.38,5821.05,3584.78,4182.66,12604.88,10277.98,7322.44,8599.13,9400.66,7537.12,3953.55,18675.39,1262.64,1816.33,8847.41,2310.17,08-12-2019
3994,3019.43,2543.38,2651.08,6033.85,8221.94,8882.86,8385.53,5921.23,3656.69,4247.8,12581.53,10420.05,7626.43,8766.38,9676.11,7691.4,4086.36,19641.1,1275.47,1932.27,9050.29,2428.93,09-12-2019
3995,3067.29,2521.53,2648.32,6037.5,8207.59,8951.9,8307.49,5875.77,3639.3,4171.12,12624.3,10459.87,7634.91,8771.21,9693.34,7687.57,4042.11,19023.73,1283.59,1954.72,8881.69,2326.87,10-12-2019
3996,3033.92,2536.95,2640.12,6073.64,8200.13,8873.53,8339.06,5891,3643.85,4243.46,12563.05,10432.63,7644.18,8780.53,9742.26,7695.99,4056.99,19554.08,1291.8,1933.58,8461.4,2318.07,11-12-2019
3997,2970.64,2488.74,2608.35,5993.85,8150.74,8825.95,8246.64,5842.9,3621.48,4149.87,12488.18,10394.03,7671.86,8731.25,9667.98,7729.76,3985.95,19134.54,1283.7,1900.24,8065.47,2177.72,12-12-2019
3998,3063.29,2533.95,2653.39,6066.68,8203.73,8905.63,8328.2,5903.3,3625.8,4176.44,12574.32,10508.72,7709.13,8808.92,9684.71,7768.32,4086.01,19616.08,1267.48,1958.06,7932.1,2220.28,13-12-2019
3999,2978.09,2438.48,2602.7,5950.82,8072.3,8820.97,8150.76,5780.45,3589.21,4172.98,12629.69,10520.62,7651.84,8772.56,9653.71,7796.86,3933.3,19471.48,1358.48,1853.09,7567.02,2021.15,14-12-2019
4000,2974.17,2490.6,2544.29,5924.17,7981.44,8650.63,8047.42,5647.87,3526.6,4103.87,12397.88,10446.76,7467.92,8559.14,9424.09,7675.1,3903.25,19726.76,1366.1,1894.52,7345.38,1863.62,15-12-2019
4001,2960.28,2511.03,2617.94,6028.84,8177.13,8902.4,8357.41,5859.43,3616.62,4264.07,12719.4,10412.22,7717.69,8916.4,9665.24,7850.3,4047.74,19258.34,1326.87,2062.29,8408.6,2235.72,16-12-2019
4002,2999.38,2505.19,2634.33,6038.71,8163.76,8896.18,8324.14,5903.48,3638.68,4240.81,12586.27,10405.23,7695.54,8867.92,9673.09,7821.49,4053.5,19677.96,1325.48,2039.8,8433.48,2246.85,17-12-2019
4003,3040.87,2497.06,2597.57,5960,8160.09,8904.04,8277.2,5838.93,3604.62,4131.48,12609.49,10441.74,7673.66,8869.51,9628.4,7818.28,3937.25,19118.22,1277.97,2093.1,8565.85,2073.2,18-12-2019
4004,3017.11,2553.96,2649.19,6000.49,8207.09,8999.36,8331.43,5853.48,3621.76,4217.16,12693.99,10521.92,7744.14,8879.49,9617.45,7854.75,4006.89,19831.38,1286.6,2148.89,8798.46,2058.21,19-12-2019
4005,3013.22,2497.68,2623.43,5965.81,8186.57,8985.2,8343.46,5848.08,3616.2,4188.77,12745.92,10491.14,7782.67,8881.97,9607.25,7906.59,3957.89,19626.71,1297.04,2146.69,8768.31,2097.83,20-12-2019
4006,3036.72,2549.21,2660.97,6003.62,8205.26,9051.81,8330.28,5896.3,3614.82,4210.65,12775.3,10557.2,7839.38,8905.37,9623.8,7939.64,3999.8,19221.93,1302.89,2165.73,8696.07,2003.17,21-12-2019
4007,2989.83,2515.07,2613.79,6020.86,8080.86,8835.86,8271.14,5916.67,3574.6,4289.24,12789.46,10424.41,7608.84,8749.52,9483.33,7888.76,4038.03,19314.02,1306.26,2115.28,8403,1994.4,22-12-2019
4008,3074.59,2556.16,2616.2,5972.05,8121.97,8975,8337.35,5877.56,3596.83,4088.98,12605.68,10455.99,7728.34,8843.32,9511.52,7856.53,3951.33,19470.35,1289.98,2202.79,8573.34,1993.57,23-12-2019
4009,3033.18,2495.55,2599.81,5983.58,8141.63,8961.6,8313.64,5895.48,3602.02,4095.57,12636.47,10504.12,7765.43,8863.25,9599.65,7854.74,3928.72,19187.92,1283.86,2153.12,8367.77,1983.85,24-12-2019
4010,2962.41,2537.19,2626.59,6005.74,8034.43,8864.44,8237.52,5883.33,3561.98,4081.46,12266.34,10494.51,7524.61,8693.18,9392.24,7861.4,3958.44,19365.88,1244.13,2146.44,8011.11,1765.59,25-12-2019
4011,2972.31,2465.33,2619.89,5935.78,8117.28,8947.14,8279.49,5899.25,3610.67,4114.59,12615.64,10421.02,7748.96,8844.95,9651.04,7866.71,3949.27,19500.34,1272.78,2112.78,8098.74,1972.58,26-12-2019
4012,3004.28,2474.34,2616.96,6013.27,8144.74,9010.2,8359.27,5958.04,3615.83,4172.72,12701.19,10472.93,7783.07,8860.1,9592.28,7883.17,4023.97,19673.06,1276.22,2137.04,8161.07,2018.99,27-12-2019
4013,2967.3,2489.99,2627.6,6012.83,8143.21,8982,8292.9,5867.44,3610.86,4205.05,12783.25,10564.95,7890.07,8938.73,9636.99,7994.35,3958.83,19029.27,1299.8,2179.16,8161.39,1923.92,28-12-2019
4014,2990.57,2527.14,2626.83,5925.47,8026.58,8788.68,8235.21,5854.81,3572.21,4193.45,12770.98,10430,7579.81,8708.79,9505.3,7949.89,3928.79,18621.15,1311,2127.7,7770.6,1769.96,29-12-2019
4015,2995.93,2509.44,2633.69,6081.57,8149.01,9006.31,8408.24,6003.67,3637.98,4189.46,12649.91,10556.37,7768.88,8960.7,9684.55,7990.17,4084.39,19733.17,1280.03,2140.18,8063.92,2100.05,30-12-2019
4016,2999.44,2540.87,2650.84,5995.3,8122.42,9035.1,8450.73,5954.8,3632.01,4181.68,12707.36,10615.99,7940.83,9077.82,9804.57,8136.65,4029.42,19332.94,1279.63,2186.98,7158.27,2003.6,31-12-2019
4017,3009.92,2515.56,2649.96,5951.28,8175.84,8987.89,8354.06,5880.05,3611.28,4199.42,12844.4,10562.6,7844.59,8970.86,9751.58,8062.92,3945.54,19428.94,1296.7,2128.48,7639.17,1929.22,01-01-2020
4018,2994.9,2518.05,2644.72,5995.13,8056.04,8950.37,8319.95,5911.71,3614.23,4189.46,12726.1,10612.82,7847.23,8875.36,9671.56,8075.57,4020.13,19747.8,1314.59,2130.9,7321.9,1918.91,02-01-2020
4019,2999.44,2540.87,2650.84,5995.3,8122.42,9035.1,8450.73,5954.8,3632.01,4181.68,12707.36,10615.99,7940.83,9077.82,9804.57,8136.65,4029.42,19332.94,1279.63,2186.98,7158.27,2003.6,03-01-2020
4020,3046.69,2581.43,2699.79,6043.1,8228.59,9232.76,8550.3,5995.71,3632.16,4192.59,12659.55,10747.66,7903.08,9065.41,9685.66,8137.29,4051.74,19419.53,1282.3,2261.98,6883.93,1861.99,04-01-2020
4021,2918.7,2529.16,2622.13,5925.65,8049.11,8740.87,8371.22,5920.65,3585.37,4205.03,12229.08,10720.09,7678.5,8881.87,9512.27,8080.86,3929.48,19234.24,1268.76,2200.24,6592.02,1759.96,05-01-2020
4022,3101.97,2554.7,2636.15,5995.6,8168.59,9145.85,8556.13,5979.35,3625.09,4087.67,12741.72,10817.84,7863.42,9147,9919.9,8162.12,4020.55,19079.56,1244.92,2202.89,6320.69,2036.66,06-01-2020
4023,3023.93,2569.81,2663.63,6080.2,8129.05,9076.99,8572.1,6045.76,3657.5,4263.33,12764.44,10726.98,7953.97,9149.04,9958.1,8210.41,4118.52,19793.73,1272.35,2241.13,6360.02,2174.2,07-01-2020
4024,3005.35,2524.93,2656.14,6006.27,8122.1,8974.75,8518.22,6052.31,3648.91,4229.29,12742.12,10647.21,7907.88,9171.87,9943.7,8177.78,3995.84,19988.96,1316.2,2155.32,6187.95,2133.09,08-01-2020
4025,3001.11,2545.3,2648.26,5991.13,8130.71,9068.21,8594.68,6075.69,3641.25,4207.71,12915.72,10647.42,8064.55,9192.08,9965.66,8345.49,4023.28,19554.27,1290.23,2193.22,6054.55,2156,09-01-2020
4026,3041.19,2575.2,2672.45,6035.28,8124.61,9193.68,8653.83,6117.69,3651.62,4217.3,12898.34,10708.74,8023.41,9205.26,9976.7,8334.37,4057.61,19524.63,1301.97,2261.91,5952.75,2146.45,10-01-2020
4027,2952.94,2533.32,2695.52,5987.81,8097.35,9163.42,8586.66,6024.75,3641.74,4193.35,12704.51,10745.57,7967.52,9192.96,9921.08,8337.15,4028.1,19459.23,1327.14,2170.53,5588.84,1904.95,11-01-2020
4028,2934.81,2563.71,2650.25,5915.96,7960.96,8694.71,8447.62,6033.98,3598.6,4126.24,12639.49,10571.52,7800,8929.24,9637.64,8307.51,4081.49,19591.67,1276.33,2197.42,5518.45,1835.4,12-01-2020
4029,3042.95,2576.85,2646.97,5989.46,8095.49,9113.7,8629.71,6069.72,3630.47,4150.75,12829.67,10750.82,8038.56,9188.51,9919.73,8399.01,4036.07,19049,1287.56,2237.03,5428.09,2095.08,13-01-2020
4030,3055.67,2550.69,2668.37,6011.81,8160.49,9269.21,8710.99,6135.32,3646.41,4162.68,12894.03,10808.97,8072.95,9273.09,10005.22,8408.37,4096.59,19884.91,1281.46,2223.43,5185.68,2085.45,14-01-2020
4031,2914.2,2479.22,2591.34,5912.02,8065.96,8862.47,8588.79,6075.95,3628.29,4201.83,12788.74,10642.26,8016.35,9330.7,10079.29,8365.75,3974,19047.65,1318.05,2053.57,5091.53,2095.17,15-01-2020
4032,2982.96,2508.45,2617.36,5943.43,8073.34,9078.81,8647.51,6077.37,3628.79,4175.54,12865.51,10621.3,8003.84,9237.5,10033.62,8311.15,4006.53,19176.08,1280.84,2148.94,4970.22,2063.17,16-01-2020
4033,3008.58,2541.47,2657.43,5980.19,8147.79,9163.68,8687.74,6110.35,3638.97,4184.38,12828.71,10770.15,8102.73,9301.33,10082.42,8388.73,4054.59,19624.69,1275.74,2148.19,4948.31,2070.95,17-01-2020
4034,3000.84,2556.18,2667.67,5965,8103.45,9153.96,8662.89,6114.91,3632.58,4172.25,12738.61,10740.52,8149.66,9303.13,9924.81,8465.48,4049.9,19548.92,1308.57,2148.32,4905.9,2010.41,18-01-2020
4035,2933.21,2564.78,2612.32,5920.38,8014.79,8671.96,8394.83,5954.09,3572.4,4217.89,12741.11,10722.34,7887.37,9019.23,9750.43,8396.29,3926.53,19180.17,1340.43,2161.51,4696.26,1780.34,19-01-2020
4036,3022.91,2564.76,2689.88,6033.87,8129.99,9210.04,8788.23,6129.86,3655.28,4197.4,12805.63,10932.71,8080.08,9293.28,10001.17,8482.45,4083.76,19873.94,1313.15,2245.16,4941.94,2015.1,20-01-2020
4037,3016.82,2570.04,2682.63,5999.32,8143.96,9241.69,8760.63,6107.5,3640.17,4164.41,12963.62,10923.11,8132.76,9350.75,10108.89,8503.87,4025.16,19639.61,1306.43,2205.17,4841.05,1969.85,21-01-2020
4038,3032.03,2587.85,2698.08,6032.74,8141.63,9252.3,8772.12,6167.28,3651.1,4231.09,12824.36,10874.45,8143.37,9358.25,10112.73,8503.36,4105.1,19429.4,1310.03,2217.53,4961.06,2027.81,22-01-2020
4039,3047.62,2596.68,2701.5,6020.72,8190.28,9284.57,8807.17,6109.11,3651.69,4260.7,12902.77,10868.93,8157.14,9350.57,10143.73,8551.44,4110.06,20086.56,1303.43,2220.75,4884,2038.05,23-01-2020
4040,3043.86,2597.17,2690.76,5996.27,8132.1,9232.37,8783.59,6076.41,3643.39,4199.62,12833.23,10939.44,8135.55,9324.49,10161.06,8518.27,4046.9,19416.91,1284.23,2171.42,4799.02,1954.42,24-01-2020
4041,3024.13,2575.38,2672.76,5947.45,8097.18,9280.67,8815,6108.44,3626.46,4184.34,12996.46,10833.77,8108.7,9309.48,10041.12,8598.88,3960.01,18395.83,1318.09,2164.79,4577.98,1770.91,25-01-2020
4042,3001.52,2631.35,2693.02,5957.47,8037.43,8990.26,8656.6,6094.56,3618.46,4175.02,12767.95,10846.38,7990.89,8986.42,9832.75,8614.4,4000.49,19538.5,1298.92,2234.26,4643.7,1767.28,26-01-2020
4043,3040.13,2530.16,2685.33,6030.37,8130.77,9218.92,8783.32,6137.16,3661.2,4218.37,12783.56,10866.84,8078.3,9335.22,10092.7,8527.49,4039.6,20078.85,1325.72,2030,4606.73,1936.19,27-01-2020
4044,3031.85,2545.45,2673.25,5965.57,8109.57,9128.73,8718.13,6121.64,3637.86,4191.2,12807.81,10823.71,8111.28,9314.49,10082.23,8533.22,3984.54,19405.08,1292.91,2020.46,4410.89,1841.97,28-01-2020
4045,3047.1,2557.28,2683.35,6018.33,8144.75,9198.79,8820.58,6140.02,3640.37,4210.45,12837.36,10825.21,8151.86,9292.15,10021.65,8558.04,4050.2,19607.58,1321.12,2019.61,4300.45,1824.05,29-01-2020
4046,3030.67,2634.1,2712.58,6041.46,8162.26,9281.44,8884.24,6150.58,3652.76,4274.27,12772.84,10837.27,8237.68,9243.96,9966.8,8657.17,4091.63,19946.04,1313.54,2033.93,4324.55,1853.76,30-01-2020
4047,3013.69,2603.47,2697.45,5984.81,8137.77,9262.06,8910.1,6113.85,3647.21,4310.04,12942.16,10792.82,8250.53,9294.18,10148.06,8672.88,4071.13,19732.52,1326.91,1939.69,4165.39,1799.82,31-01-2020
4048,2960.8,2597.15,2674.38,5922.18,8086.11,9163.82,8829.1,6093.97,3617.82,4263.24,12867.12,10832.3,8211.18,9250.41,10099.38,8676.14,3992.46,19305.03,1311.07,1919.27,4032.43,1702.67,01-02-2020
4049,2979.3,2608.16,2693.42,5882.39,7948.84,8816.91,8731.75,6045.84,3588.63,4254.08,13027.93,10699.86,8106.45,9152.49,9934.31,8708.54,4008.88,19003.8,1304.61,1959.33,3961.14,1531.14,02-02-2020
4050,3101.65,2571.44,2658.3,5947.41,8057.98,9230.47,8953.62,6143.48,3636.46,4239.89,12900.4,10946.8,8191.41,9356.67,10166.14,8515.31,4037.67,19379.44,1286.3,1983,3930.15,1718.33,03-02-2020
4051,3051.3,2566.56,2674.56,5975.75,8086.77,9140.22,8899.91,6165.06,3643.94,4245.58,12872.09,10792.18,8242.74,9287.46,10151.05,8517.66,4052.23,19565.74,1307.74,1953.39,3995.6,1797.61,04-02-2020
4052,3020.45,2558.94,2672.67,5986.78,8070.96,9155.66,8956.86,6187.52,3644.18,4219.91,12872.31,10811.29,8232.02,9267.53,10083.48,8514.52,4071.02,19513.83,1311.5,2005.07,3851.18,1804.06,05-02-2020
4053,3005.49,2576.99,2672.56,5968.93,8028.97,9133.62,8923.28,6167.97,3642.09,4233.42,12845.04,10830.59,8260.32,9280.67,10117.86,8532.78,4074.63,19422.92,1303.23,1981.52,3816.85,1787.53,06-02-2020
4054,3028.58,2586,2678.51,5967.95,8058.9,9153.8,8922.85,6173.49,3652.5,4258.86,12848.99,10830.23,8280.06,9320.62,10161.54,8549.66,4076.95,19630.96,1307.86,1941.04,3673.37,1775.94,07-02-2020
4055,2913.74,2454.09,2629.41,5858.09,7848.34,8885.91,8691.69,6068.39,3612.43,4247.52,12645.28,10690.72,8058.94,9270.94,10168.78,8502.46,3973.87,18831.55,1317.66,1831.97,3540.33,1640.04,08-02-2020
4056,3021.4,2573.12,2654.28,5952.92,7840.68,8813.28,8688.86,6170.76,3596.4,4236.75,12633.41,10908.07,8152.48,9084.56,9877.44,8499.38,4132.12,19360.97,1312.86,1969.82,3350.51,1592.16,09-02-2020
4057,3010.64,2568.81,2639.48,5880.17,8009.73,9049.84,8854.02,6092.57,3632.07,4232.33,12676.12,10722.16,8141.03,9301.71,10142.88,8520.51,4034.34,19561.65,1299.1,1843.47,3361.19,1659.48,10-02-2020
4058,3034.68,2595.7,2670.5,5908.49,8046.17,9116.98,8923.35,6150.21,3647.1,4264.51,12790.59,10786.02,8239.57,9324.34,10246.36,8552.93,4081.8,19976.86,1298.41,1850.77,3296.09,1696.51,11-02-2020
4059,2996.38,2557.46,2647.37,5917.03,8011.11,9020.72,8830.64,6133.77,3640.12,4194.71,12717.36,10790.97,8228.22,9256.94,10160.9,8479.87,3989.17,19515.86,1299.83,1806.01,3172.93,1637.76,12-02-2020
4060,3004.51,2562.8,2658.18,5928.64,8013.34,9051.1,8907.12,6169.02,3651.64,4271.09,12731.58,10767.64,8224.58,9272.81,10166.46,8488.41,4035.47,19548.65,1309.54,1811.23,3180.94,1692.94,13-02-2020
4061,3048.44,2572.57,2665.7,5922.5,8012.07,9073.36,8956.3,6203.06,3647.47,4246.09,12791.69,10905.85,8187.27,9231.33,10227.16,8473.69,4055.13,20027.66,1303.68,1792.87,3068.39,1703.67,14-02-2020
4062,2952.27,2568.88,2619.42,5879.86,7926.22,9016.49,8872.58,6160.07,3606.39,4136.81,12780.62,10896.16,8197.63,9163.64,10065.88,8479.83,3937.85,18971.81,1301.73,1760.12,2914.05,1493.74,15-02-2020
4063,2864.64,2528.31,2603.64,5798.5,7729.77,8505,8639.52,6080.66,3593.39,4200.03,12700.98,10676.15,8027.56,9096.23,9892.83,8498.24,3996.23,18885.15,1266.3,1723.89,2832.73,1429.16,16-02-2020
4064,3067.48,2597.44,2684.8,5929.18,8010.16,9151.48,9037.6,6214.18,3645.46,4239.29,12888.21,10888.59,8249.55,9281.85,10211.59,8484.06,4058.9,19619.08,1303.68,1791.62,2935.3,1619.35,17-02-2020
4065,3055.7,2585.86,2673.31,5905.34,7995.84,9086.05,8971.52,6165.26,3626.1,4223.23,12777.18,10930.11,8224.57,9254.32,10139.24,8402.43,4004.55,19588.7,1302.01,1764.93,2826.71,1537.14,18-02-2020
4066,3050.26,2587.11,2671.81,5932.21,7974.88,9087.02,9043.73,6194.46,3642.48,4244.75,12887.47,10928.54,8241.85,9259.69,10103.85,8475.93,4028.97,19570.52,1304.56,1784.4,2855.36,1616.7,19-02-2020
4067,3061.23,2615.38,2673.73,5887.02,8032.61,9090.13,9019.94,6146.41,3627.68,4227.16,12889.88,10905.58,8223.23,9241.29,10127.16,8468.93,4011.07,19741.67,1298.38,1739.95,2797.28,1553.21,20-02-2020
4068,3051.54,2621.46,2744.69,5960.15,8004.05,8944.78,8995.5,6141.17,3651.79,4412.98,12939.53,10899.34,8134.38,9107.21,9967.02,8479.02,4095.55,20369.56,1334.22,1797.66,2728.67,1619.03,21-02-2020
